run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
177;u;u_z_w_x_y_t_v;19.305830600000263;620;64.2734375;u*t, w*y, w*x, w**2, z*w, u*w, u*z, t*v**2, w*v**2, t**2*v, y*t*v, x*t*v, w*t*v, z*t*v, u*y*v, z*x*v, t**3, y*t**2, x*t**2, w*t**2, z*t**2, z*x*t, x*y*v**2, z*y*v**2;['u', 'z', 'w', 'x', 'y', 't', 'v']
178;t;t_v_x_y_z_w_u;7.269453100000646;469;64.3359375;t*w, t*z, v*y, t*y, t*x, t*v, t**2, w*u**2, t*u**2, w**2*u, z*w*u, y*w*u, x*w*u, v*w*u, v*z*u, w**3, z*w**2, y*w**2, x*w**2, v*w**2, x*z*w, v*z*w, v*x*w, v**2*w, v*x*z, y*z*u**2, x*z*u**2, x*z**2*u;['t', 'v', 'x', 'y', 'z', 'w', 'u']
179;v;v_z_x_u_t_w_y;20.3223253999995;463;65.32421875;v*w, t**2, u*t, x*t, z*t, v*t, z*u, t*y**2, w**2*y, t*w*y, u*w*y, v**2*y, w**3, t*w**2, u*w**2, x*w**2, z*w**2, u**2*w, x*u*w, z*x*w, v*z*x, v*x*u*y;['v', 'z', 'x', 'u', 't', 'w', 'y']
180;u;u_y_v_t_x_w_z;14.527265599999737;548;65.32421875;u*w, t*x, t**2, v*t, y*t, u*t, y*v, t*z**2, w**2*z, x*w*z, t*w*z, v*w*z, v*x*z, u**2*z, w**3, x*w**2, t*w**2, v*w**2, y*w**2, v*x*w, v**2*w, u*x*z**2;['u', 'y', 'v', 't', 'x', 'w', 'z']
181;z;z_u_y_v_x_t_w;31.180022499999723;803;65.32421875;t**2, x*t, v*t, y*t, u*t, z*t, z*u, w**3, t*w**2, x*w**2, v*w**2, y*w**2, u*w**2, z*w**2, v*x*w, u*x*w, v**2*w, y*v*w, u*v*w, z*v*w, u*y*w, u**2*w, z*v*x, u*y*v, y*v**2*x, z*y*v**2;['z', 'u', 'y', 'v', 'x', 't', 'w']
182;u;u_v_z_y_t_w_x;14.595773400000326;523;64.59765625;u*w, t**2, y*t, z*t, v*t, u*t, u*z, t*x**2, w**2*x, t*w*x, v*w*x, v*z*x, w**3, t*w**2, y*w**2, z*w**2, v*w**2, v*y*w, v*z*w, v**2*w, u*v*y, v**2*y*x, v**2*z*y;['u', 'v', 'z', 'y', 't', 'w', 'x']
183;u;u_y_w_v_t_z_x;70.28798850000021;997;68.10546875;w*t, u*t, w*v, y*v, w**2, y*w, u*w, w*x**2, t*z*x, v*z*x, w*z*x, t**2*x, v*t*x, w*z**2, t**2*z, v*t*z, u**2*z, t**3, v*t**2, y*t**2, v**2*t, u*z**2*x;['u', 'y', 'w', 'v', 't', 'z', 'x']
184;z;z_y_t_x_w_v_u;20.420743100000436;507;68.1171875;t*v, w**2, t*w, t*x, t**2, y*t, z*t, w*u**2, t*u**2, w*v*u, y*v*u, z*v*u, x*w*u, y*w*u, z*w*u, w*v**2, y*v**2, x*w*v, y*w*v, z*w*v, y*x*v, z*x*v, y**2*v, z*y*v, z*x*w, z*x*u**2, z**2*u**2, z**2*x*u;['z', 'y', 't', 'x', 'w', 'v', 'u']
185;t;t_w_u_z_v_x_y;60.15886169999976;893;67.890625;u*z, t*z, w*u, t*u, w**2, t*w, t**2, t*y**2, t*x*y, u*v*y, w*v*y, t*v*y, t*x**2, z*v*x, w*v*x, t*v*x, w*z*x, w*v**2, t*v**2, w*z*v, v**2*x*y, z*v**2*y;['t', 'w', 'u', 'z', 'v', 'x', 'y']
186;w;w_t_z_u_y_v_x;70.14288769999985;928;67.8984375;z*u, t*u, w*u, w*z, t**2, w*t, w**2, w*x**2, z*v*x, t*v*x, w*v*x, w*y*x, t*z*x, t*v**2, w*v**2, u*y*v, t*y*v, w*y*v, t*z*v, w*y**2, y*v**2*x, z*y*v**2;['w', 't', 'z', 'u', 'y', 'v', 'x']
187;z;z_x_v_y_t_u_w;9.68392490000042;507;68.19921875;t*u, t**2, y*t, v*t, x*t, z*t, v*y, w**3, u*w**2, t*w**2, y*w**2, v*w**2, x*w**2, z*w**2, u**2*w, y*u*w, v*u*w, x*u*w, z*u*w, v**2*w, x*v*w, z*v*w, z*x*w, z*v*u, z*x*v, z*x*u**2, z**2*u**2, z**2*x*u;['z', 'x', 'v', 'y', 't', 'u', 'w']
188;v;v_z_w_y_x_u_t;31.97312150000016;603;68.20703125;w*t, w*x, w*y, v*y, w**2, z*w, v*w, t**3, u*t**2, x*t**2, y*t**2, z*t**2, v*t**2, u**2*t, x*u*t, y*u*t, z*u*t, v*u*t, z*x*t, v*x*t, v*z*t, v**2*t, w*u**2, v*z*u, v*z*x, z*x*u**2, z**2*u**2, z**2*x*u;['v', 'z', 'w', 'y', 'x', 'u', 't']
189;v;v_u_t_z_x_y_w;15.42555640000046;481;68.20703125;t*y, t*x, t*z, u*z, t**2, u*t, v*t, w**3, y*w**2, x*w**2, z*w**2, t*w**2, u*w**2, v*w**2, u*y*w, v*y*w, z*x*w, u*x*w, v*x*w, v*z*w, u**2*w, v*u*w, v**2*w, v**2*y, v*z*x, v*u*x*y;['v', 'u', 't', 'z', 'x', 'y', 'w']
190;x;x_z_t_u_v_w_y;30.84850650000044;614;67.95703125;t*w, t*v, t*u, z*u, t**2, z*t, x*t, t*y**2, w**2*y, v*w*y, u*w*y, u*v*y, w**3, v*w**2, u*w**2, z*w**2, x*w**2, v**2*w, u*v*w, z*v*w, x*v*w, u**2*w, x*u*w, x*z*w, x*z*v, z*v**2*y, x*v**2*y;['x', 'z', 't', 'u', 'v', 'w', 'y']
191;z;z_u_w_y_x_v_t;24.51231699999971;603;67.9375;u*t, w*x, w*y, w**2, u*w, z*w, z*u, t**3, v*t**2, x*t**2, y*t**2, w*t**2, z*t**2, v**2*t, x*v*t, y*v*t, w*v*t, z*v*t, z*x*t, w*v**2, z*x*v, u*y*v, y*x*v**2, z*y*v**2;['z', 'u', 'w', 'y', 'x', 'v', 't']
192;z;z_w_x_t_v_u_y;86.08029760000045;1089;70.91015625;t*v, w*v, t**2, w*t, w*x, w**2, z*w, w*y**2, t*u*y, w*u*y, z*u*y, v**2*y, t*u**2, w*u**2, z*u**2, z*v*u, x*t*u, z*t*u, z*x*u, z**2*u, z*x*v, z*x*t, x*v*u*y;['z', 'w', 'x', 't', 'v', 'u', 'y']
193;y;y_v_x_w_z_t_u;21.171051100000113;579;70.91796875;w*t, w*z, w**2, x*w, v*w, y*w, y*v, t*u**2, w*u**2, t**2*u, z*t*u, x*t*u, v*t*u, y*t*u, v*z*u, t**3, z*t**2, x*t**2, v*t**2, y*t**2, x*z*t, v*z*t, v*x*t, v**2*t, v*x*z, x*z*u**2, y*z*u**2, x*z**2*u;['y', 'v', 'x', 'w', 'z', 't', 'u']
194;v;v_x_w_y_z_t_u;21.17674420000003;568;69.41796875;w*t, w*z, w*y, v*y, w**2, x*w, v*w, t*u**2, w*u**2, t**2*u, z*t*u, y*t*u, x*t*u, v*t*u, v*z*u, t**3, z*t**2, y*t**2, x*t**2, v*t**2, x*z*t, v*z*t, v*x*t, v**2*t, v*x*z, y*z*u**2, x*z*u**2, x*z**2*u;['v', 'x', 'w', 'y', 'z', 't', 'u']
195;u;u_z_v_w_t_x_y;46.47010909999972;779;69.41796875;v*t, u*t, w**2, v*w, z*w, u*w, u*z, w*y**2, w*x*y, t**2*y, w*t*y, u*v*y, w*x**2, t**2*x, w*t*x, z*t*x, z*v*x, t**3, w*t**2, z*t**2, v**2*x*y, z*v**2*y;['u', 'z', 'v', 'w', 't', 'x', 'y']
196;z;z_u_y_v_w_x_t;13.752136000000064;496;69.1796875;u*t, w**2, v*w, y*w, u*w, z*w, z*u, t**3, x*t**2, w*t**2, v*t**2, y*t**2, z*t**2, w*x*t, v*x*t, v**2*t, y*v*t, z*v*t, w*x**2, z*v*x, u*y*v, y*v**2*x, z*y*v**2;['z', 'u', 'y', 'v', 'w', 'x', 't']
197;u;u_v_y_z_t_w_x;15.401675699999942;506;69.25;u*w, t**2, z*t, y*t, v*t, u*t, v*y, t*x**2, w**2*x, t*w*x, z*w*x, v*w*x, v*z*x, w**3, t*w**2, z*w**2, y*w**2, v*w**2, v*z*w, v**2*w, u**2*z, u*z**2*x;['u', 'v', 'y', 'z', 't', 'w', 'x']
198;x;x_v_z_w_y_u_t;114.06312679999974;784;71.7265625;w*t, w*y, v*y, w**2, z*w, v*w, x*w, t**3, u*t**2, y*t**2, z*t**2, v*t**2, x*t**2, u**2*t, y*u*t, z*u*t, v*u*t, x*u*t, v*z*t, x*z*t, v**2*t, x*v*t, w*u**2, v*z*u, x*v*z, z**2*u**2, x*z*u**2, x*z**2*u;['x', 'v', 'z', 'w', 'y', 'u', 't']
199;v;v_y_x_t_w_u_z;19.121107400000255;605;71.7265625;t*w, v*w, t**2, x*t, y*t, v*t, v*y, t*z**2, w*u*z, t*u*z, v*u*z, w**2*z, x*w*z, v*x*z, w*u**2, t*u**2, w**2*u, x*w*u, y*w*u, w**3, x*w**2, y*w**2, x*u*z**2, x*u**2*z, y*u**2*z;['v', 'y', 'x', 't', 'w', 'u', 'z']
200;t;t_y_w_v_z_u_x;21.94412210000064;583;70.2265625;w*v, y*v, t*v, w**2, t*w, t*y, t**2, t*x**2, w*u*x, t*u*x, v*z*x, w*z*x, t*z*x, w*u**2, t*u**2, v*z*u, w*z*u, t*z*u, y*w*u, t*z**2, z*u**2*x, z**2*u*x, y*z*u**2;['t', 'y', 'w', 'v', 'z', 'u', 'x']
201;z;z_t_x_w_y_u_v;36.667353700000604;700;69.7265625;t*u, t*y, w**2, t*w, t*x, t**2, z*t, w*v**2, t*v**2, y*u*v, w*u*v, z*u*v, w*y*v, x*w*v, z*w*v, z*x*v, w*u**2, z*u**2, w*y*u, z*y*u, x*w*u, z*w*u, z*x*u, z**2*u, z*x*w, x*y*v**2, z*y*v**2;['z', 't', 'x', 'w', 'y', 'u', 'v']
202;t;t_y_w_x_z_u_v;41.97726750000038;737;69.48828125;t*u, t*z, t*x, w**2, t*w, t*y, t**2, w*v**2, t*v**2, z*u*v, w*u*v, y*u*v, x*z*v, w*z*v, w*x*v, y*w*v, z*u**2, w*u**2, z**2*u, x*z*u, w*z*u, y*z*u, w*x*u, y*w*u, w*x*z, y*x*v**2, y**2*v**2;['t', 'y', 'w', 'x', 'z', 'u', 'v']
203;y;y_v_t_z_w_x_u;12.050674799999797;466;54.9296875;t*w, v*w, t*z, t**2, v*t, y*t, y*v, w*u**2, t*u**2, w*x*u, t*x*u, w**2*u, z*w*u, y*w*u, v*z*u, t*x**2, w**2*x, z*w*x, v*z*x, w**3, z*w**2, y*w**2, z*x*u**2, y*z*u**2, z**2*x*u;['y', 'v', 't', 'z', 'w', 'x', 'u']
204;y;y_w_t_z_v_x_u;166.21963869999945;1308;73.8984375;w*v, y*v, w*z, t**2, w*t, w**2, y*w, t*u**2, w*u**2, t*x*u, w*x*u, z*v*u, t*v*u, t*z*u, y*t*u, w*x**2, z*v*x, t*v*x, t*z*x, t*v**2, t*z*v, z*x*u**2, y*z*u**2, z**2*x*u;['y', 'w', 't', 'z', 'v', 'x', 'u']
205;x;x_v_z_u_y_t_w;29.102361600000222;799;74.4296875;t**2, y*t, u*t, z*t, v*t, x*t, z*u, w**3, t*w**2, y*w**2, u*w**2, z*w**2, v*w**2, x*w**2, u*y*w, v*y*w, u**2*w, v*u*w, x*u*w, v*z*w, x*z*w, v**2*w, x*v*w, v**2*y, x*v*z, x*v*u*y;['x', 'v', 'z', 'u', 'y', 't', 'w']
206;z;z_t_y_u_x_v_w;11.704929799999263;526;72.21875;t*v, t*x, t*u, z*u, t*y, t**2, z*t, w**3, v*w**2, x*w**2, u*w**2, y*w**2, t*w**2, z*w**2, v**2*w, x*v*w, u*v*w, y*v*w, z*v*w, u*x*w, z*x*w, u**2*w, y*u*w, z*x*v, y*u*v, y*x*v**2, z*y*v**2;['z', 't', 'y', 'u', 'x', 'v', 'w']
207;y;y_t_x_z_u_v_w;10.074158200000056;490;72.23046875;t*v, z*u, t*u, t*z, t*x, t**2, y*t, w**3, v*w**2, u*w**2, z*w**2, x*w**2, t*w**2, y*w**2, v**2*w, u*v*w, z*v*w, x*v*w, y*v*w, u**2*w, x*u*w, y*u*w, x*z*w, y*u*v, x*z*v, y*x*v**2, y**2*v**2;['y', 't', 'x', 'z', 'u', 'v', 'w']
208;x;x_v_u_y_w_z_t;19.82805180000014;599;72.3203125;u*t, w**2, y*w, u*w, v*w, x*w, v*y, t**3, z*t**2, w*t**2, y*t**2, v*t**2, x*t**2, w*z*t, v*z*t, x*z*t, v**2*t, x*v*t, w*z**2, v*u*z, x*v*z, x*u*z**2, u**2*y*z, x*u**2*z;['x', 'v', 'u', 'y', 'w', 'z', 't']
209;z;z_v_y_t_w_x_u;14.108573800000158;465;72.3359375;t*w, v*w, t**2, y*t, v*t, z*t, v*y, w*u**2, t*u**2, w*x*u, t*x*u, w**2*u, y*w*u, z*w*u, z*v*u, t*x**2, w**2*x, z*w*x, z*v*x, w**3, y*w**2, z*w**2, z*x*u**2, z**2*u**2, z**2*x*u;['z', 'v', 'y', 't', 'w', 'x', 'u']
210;w;w_x_z_t_y_v_u;36.79021439999997;627;70.84765625;w*v, w*y, t**2, w*t, w*z, w*x, w**2, t*u**2, w*u**2, y*v*u, t*v*u, z*v*u, t*y*u, z*t*u, x*t*u, y*v**2, t*v**2, y**2*v, t*y*v, z*y*v, x*y*v, z*t*v, x*t*v, x*z*v, x*z*t, z**2*u**2, x*z*u**2, x*z**2*u;['w', 'x', 'z', 't', 'y', 'v', 'u']
211;t;t_z_u_x_y_w_v;14.537148999999772;489;70.86328125;t*w, t*y, t*x, z*u, t*u, t*z, t**2, w*v**2, t*v**2, w**2*v, y*w*v, x*w*v, u*w*v, z*w*v, u*y*v, z*x*v, w**3, y*w**2, x*w**2, u*w**2, z*w**2, u*y*w, u*x*w, z*x*w, u**2*w, x*y*v**2, z*y*v**2;['t', 'z', 'u', 'x', 'y', 'w', 'v']
212;w;w_y_x_t_u_v_z;31.090919000000213;664;70.875;t*u, w*u, t**2, w*t, w*x, w*y, w**2, w*z**2, t*v*z, x*v*z, y*v*z, w*v*z, u**2*z, x*t*z, t*v**2, y*v**2, w*v**2, y*u*v, x*t*v, y*t*v, y*x*v, y**2*v, x*u*z**2;['w', 'y', 'x', 't', 'u', 'v', 'z']
213;y;y_x_w_z_t_v_u;29.99447650000002;701;70.875;w*v, t**2, w*t, w*z, w**2, x*w, y*w, t*u**2, w*u**2, t*v*u, z*v*u, y*v*u, z*t*u, x*t*u, y*t*u, t*v**2, y*v**2, z*t*v, x*t*v, y*t*v, x*z*v, y*z*v, y*x*v, y**2*v, x*z*t, x*z*u**2, y*z*u**2, x*z**2*u;['y', 'x', 'w', 'z', 't', 'v', 'u']
214;x;x_u_z_y_w_v_t;18.330778200000168;572;70.625;u*t, w**2, y*w, z*w, u*w, x*w, u*z, t**3, v*t**2, w*t**2, y*t**2, z*t**2, x*t**2, v**2*t, w*v*t, y*v*t, z*v*t, x*v*t, x*z*t, w*v**2, u*y*v, x*z*v, z*y*v**2, x*y*v**2;['x', 'u', 'z', 'y', 'w', 'v', 't']
215;t;t_u_y_v_w_z_x;31.24270940000042;630;70.625;u*w, t*w, y*v, t*v, t*y, t*u, t**2, t*x**2, w*z*x, v*z*x, t*z*x, w**2*x, v*w*x, t*z**2, w**2*z, v*w*z, u**2*z, w**3, v*w**2, y*w**2, v**2*w, u*z**2*x;['t', 'u', 'y', 'v', 'w', 'z', 'x']
216;v;v_y_t_u_x_z_w;2.9840385999996215;475;66.21484375;t*z, t*x, t*u, t**2, y*t, v*t, v*y, w**3, z*w**2, x*w**2, u*w**2, t*w**2, y*w**2, v*w**2, x*z*w, u*z*w, v*z*w, u*x*w, v*x*w, u**2*w, y*u*w, v*u*w, v**2*w, v*x*z, v*u*z, u*x*z**2, u**2*x*z, y*u**2*z;['v', 'y', 't', 'u', 'x', 'z', 'w']
217;z;z_w_t_v_u_x_y;38.16482309999992;769;66.515625;z*u, t*v, w*v, t**2, w*t, w**2, z*w, w*y**2, w*x*y, t*u*y, w*u*y, v**2*y, w*x**2, t*u*x, w*u*x, z*v*x, z*t*x, t*u**2, w*u**2, v*u*x*y;['z', 'w', 't', 'v', 'u', 'x', 'y']
218;v;v_u_x_z_w_y_t;18.47027369999978;621;66.5234375;u*t, w**2, z*w, x*w, u*w, v*w, u*z, t**3, y*t**2, w*t**2, z*t**2, x*t**2, v*t**2, w*y*t, v*y*t, x*z*t, v*z*t, v*x*t, v**2*t, w*y**2, v**2*y, v*x*z, v*u*x*y;['v', 'u', 'x', 'z', 'w', 'y', 't']
219;z;z_t_x_u_w_y_v;12.43012699999963;555;66.52734375;u*w, t*w, t*u, z*u, t*x, t**2, z*t, w*v**2, t*v**2, w*y*v, u*y*v, t*y*v, w**2*v, x*w*v, z*w*v, z*x*v, t*y**2, w**2*y, w**3, x*w**2, z*w**2, z*x*w, x*y*v**2, z*y*v**2;['z', 't', 'x', 'u', 'w', 'y', 'v']
220;t;t_z_u_y_x_w_v;6.905917400000362;507;66.546875;t*w, t*x, t*y, z*u, t*u, t*z, t**2, w*v**2, t*v**2, w**2*v, x*w*v, y*w*v, u*w*v, z*w*v, z*x*v, u*y*v, w**3, x*w**2, y*w**2, u*w**2, z*w**2, u*x*w, z*x*w, u*y*w, u**2*w, y*x*v**2, z*y*v**2;['t', 'z', 'u', 'y', 'x', 'w', 'v']
221;u;u_w_x_y_v_t_z;14.912503200000174;579;66.5625;u*t, y*v, w*v, w*y, w*x, w**2, u*w, w*z**2, t**2*z, v*t*z, x*t*z, w*t*z, x*v*z, u**2*z, t**3, v*t**2, y*t**2, x*t**2, w*t**2, v**2*t, x*v*t, u*x*z**2;['u', 'w', 'x', 'y', 'v', 't', 'z']
222;z;z_t_w_y_v_u_x;10.435570100000405;634;66.56640625;w*v, t*v, t*y, w**2, t*w, t**2, z*t, t*x**2, w*u*x, t*u*x, y*v*x, z*v*x, z*w*x, w*u**2, t*u**2, y*v*u, z*v*u, w*y*u, z*w*u, y*v**2, y**2*v, z*y*v, z*u**2*x, z**2*u*x, z**2*u**2;['z', 't', 'w', 'y', 'v', 'u', 'x']
223;w;w_u_x_t_y_v_z;12.87038499999926;524;66.58984375;w*y, t**2, u*t, w*t, w*x, w*u, w**2, w*z**2, y*v*z, t*v*z, x*v*z, w*v*z, x*t*z, u**2*z, y*v**2, t*v**2, w*v**2, y**2*v, t*y*v, x*y*v, u*y*v, x*t*v, u*x*z**2;['w', 'u', 'x', 't', 'y', 'v', 'z']
224;v;v_t_y_x_w_z_u;11.422191900000144;558;66.58984375;t*w, v*w, t*x, t*y, v*y, t**2, v*t, w*u**2, t*u**2, w*z*u, t*z*u, v*z*u, w**2*u, x*w*u, y*w*u, t*z**2, w**2*z, x*w*z, v*x*z, w**3, x*w**2, y*w**2, x*z*u**2, y*z*u**2, x*z**2*u;['v', 't', 'y', 'x', 'w', 'z', 'u']
225;x;x_y_t_v_w_u_z;17.01787030000014;632;66.45703125;v*w, t*w, t*v, y*v, t**2, y*t, x*t, t*z**2, w*u*z, v*u*z, t*u*z, w**2*z, x*w*z, x*v*z, w*u**2, t*u**2, w**2*u, y*w*u, x*w*u, w**3, y*w**2, x*w**2, x*u*z**2, y*u**2*z, x*u**2*z;['x', 'y', 't', 'v', 'w', 'u', 'z']
226;v;v_t_z_y_u_x_w;3.3993235999996614;497;66.34375;t*x, t*u, t*y, v*y, t*z, t**2, v*t, w**3, x*w**2, u*w**2, y*w**2, z*w**2, t*w**2, v*w**2, u*x*w, z*x*w, v*x*w, u**2*w, y*u*w, z*u*w, v*u*w, v*z*w, v**2*w, v*z*x, v*z*u, z*u**2*x, z**2*u*x, z**2*u**2;['v', 't', 'z', 'y', 'u', 'x', 'w']
227;t;t_v_w_y_x_z_u;21.265133799999603;803;66.3828125;v*y, t*y, w**2, v*w, t*w, t*v, t**2, w*u**2, t*u**2, w*z*u, v*z*u, t*z*u, w*x*u, t*x*u, w*y*u, t*z**2, w*x*z, v*x*z, t*x*z, t*x**2, x*z*u**2, y*z*u**2, x*z**2*u;['t', 'v', 'w', 'y', 'x', 'z', 'u']
228;w;w_y_z_x_u_v_t;18.06720570000016;637;67.734375;w*t, z*u, w*u, w*x, w*z, w*y, w**2, t**3, v*t**2, u*t**2, x*t**2, z*t**2, y*t**2, v**2*t, u*v*t, x*v*t, z*v*t, y*v*t, u**2*t, x*u*t, y*u*t, z*x*t, w*v**2, y*u*v, z*x*v, y*x*v**2, y**2*v**2;['w', 'y', 'z', 'x', 'u', 'v', 't']
229;w;w_u_y_x_z_v_t;13.3097601999998;627;67.734375;w*t, u*z, w*z, w*x, w*y, w*u, w**2, t**3, v*t**2, z*t**2, x*t**2, y*t**2, u*t**2, v**2*t, z*v*t, x*v*t, y*v*t, u*v*t, x*z*t, u*x*t, u*y*t, u**2*t, w*v**2, x*z*v, u*y*v, y*x*v**2, y**2*v**2;['w', 'u', 'y', 'x', 'z', 'v', 't']
230;u;u_w_y_t_v_x_z;18.99434310000015;747;67.7421875;w*v, t**2, w*t, u*t, w*y, w**2, u*w, w*z**2, v*x*z, t*x*z, w*x*z, t*v*z, y*v*z, u**2*z, w*x**2, t*v*x, y*v*x, t*v**2, y*v**2, y*t*v, y**2*v, u*y*v, u*x*z**2;['u', 'w', 'y', 't', 'v', 'x', 'z']
231;z;z_y_v_w_x_u_t;12.044287800000347;603;67.74609375;w*t, w*x, w**2, v*w, y*w, z*w, y*v, t**3, u*t**2, x*t**2, v*t**2, y*t**2, z*t**2, u**2*t, x*u*t, v*u*t, y*u*t, z*u*t, v*x*t, z*x*t, v**2*t, z*v*t, w*u**2, z*v*u, z*v*x, z*x*u**2, z**2*u**2, z**2*x*u;['z', 'y', 'v', 'w', 'x', 'u', 't']
232;v;v_w_z_u_x_y_t;31.498514400000204;722;68.0234375;w*t, w*x, z*u, w*u, w*z, w**2, v*w, t**3, y*t**2, x*t**2, u*t**2, z*t**2, v*t**2, u*y*t, v*y*t, u*x*t, z*x*t, v*x*t, u**2*t, v*u*t, v*z*t, v**2*t, w*y**2, v**2*y, v*z*x, v*u*x*y;['v', 'w', 'z', 'u', 'x', 'y', 't']
233;z;z_w_t_x_v_u_y;38.51740890000019;1096;70.58203125;t*v, w*v, w*x, t**2, w*t, w**2, z*w, w*y**2, t*u*y, w*u*y, z*u*y, v**2*y, t*u**2, w*u**2, z*u**2, z*v*u, t*x*u, z*x*u, z*t*u, z**2*u, z*x*v, z*t*x, x*v*u*y;['z', 'w', 't', 'x', 'v', 'u', 'y']
234;v;v_w_x_y_u_t_z;20.031007900000077;845;70.58203125;w*t, w*u, w*y, v*y, w*x, w**2, v*w, w*z**2, t**2*z, u*t*z, x*t*z, v*t*z, v*u*z, v*x*z, t**3, u*t**2, y*t**2, x*t**2, v*t**2, u**2*t, y*u*t, x*u*t, v*u*t, v*x*t, v**2*t, x*u*z**2, y*u**2*z, x*u**2*z;['v', 'w', 'x', 'y', 'u', 't', 'z']
235;t;t_z_x_y_v_u_w;6.199642500000664;597;69.81640625;t*u, y*v, t*v, t*y, t*x, t*z, t**2, w**3, u*w**2, v*w**2, y*w**2, x*w**2, z*w**2, t*w**2, u**2*w, v*u*w, y*u*w, x*u*w, z*u*w, v**2*w, x*v*w, z*v*w, z*x*w, z*v*u, z*x*v, z*x*u**2, z**2*u**2, z**2*x*u;['t', 'z', 'x', 'y', 'v', 'u', 'w']
236;v;v_u_y_x_z_w_t;4.393409799999972;435;69.8203125;u*t, z*w, x*w, y*w, u*w, v*w, v*y, t**3, w*t**2, z*t**2, x*t**2, y*t**2, v*t**2, w**2*t, x*z*t, v*z*t, v*x*t, v**2*t, w**3, v*x*z, v*u*z, u*x*z**2, u**2*x*z, u**2*y*z;['v', 'u', 'y', 'x', 'z', 'w', 't']
237;u;u_t_w_z_y_v_x;28.17486310000004;873;69.82421875;t*z, u*z, w**2, t*w, u*w, t**2, u*t, t*x**2, z*v*x, w*v*x, t*v*x, t*y*x, w*z*x, w*v**2, t*v**2, w*y*v, t*y*v, u*y*v, w*z*v, t*y**2, y*v**2*x, z*y*v**2;['u', 't', 'w', 'z', 'y', 'v', 'x']
238;u;u_w_x_y_t_v_z;12.992173999999977;669;69.60546875;t**2, w*t, u*t, w*y, w*x, w**2, u*w, w*z**2, t*v*z, y*v*z, x*v*z, w*v*z, x*t*z, u**2*z, t*v**2, y*v**2, w*v**2, y*t*v, x*t*v, y**2*v, x*y*v, u*y*v, u*x*z**2;['u', 'w', 'x', 'y', 't', 'v', 'z']
239;z;z_w_y_x_v_t_u;15.366304000000127;550;69.60546875;w*t, y*v, w*v, w*x, w*y, w**2, z*w, t*u**2, w*u**2, t**2*u, v*t*u, x*t*u, y*t*u, z*t*u, z*v*u, t**3, v*t**2, x*t**2, y*t**2, z*t**2, v**2*t, x*v*t, z*v*t, z*x*t, z*x*v, z*x*u**2, z**2*u**2, z**2*x*u;['z', 'w', 'y', 'x', 'v', 't', 'u']
240;w;w_z_y_v_t_x_u;18.81743480000023;651;69.60546875;v*t, w*t, y*v, w*v, w*y, w*z, w**2, t*u**2, w*u**2, t*x*u, w*x*u, t**2*u, y*t*u, z*t*u, z*v*u, w*x**2, t**2*x, z*t*x, z*v*x, t**3, y*t**2, z*t**2, z*x*u**2, z**2*u**2, z**2*x*u;['w', 'z', 'y', 'v', 't', 'x', 'u']
241;x;x_y_t_v_w_u_z;11.438179200000377;631;69.59765625;v*w, t*w, t*v, y*v, t**2, y*t, x*t, t*z**2, w*u*z, v*u*z, t*u*z, w**2*z, x*w*z, x*v*z, w*u**2, t*u**2, w**2*u, y*w*u, x*w*u, w**3, y*w**2, x*w**2, x*u*z**2, y*u**2*z, x*u**2*z;['x', 'y', 't', 'v', 'w', 'u', 'z']
242;t;t_w_v_y_z_x_u;29.864514799999597;963;69.6015625;v*y, t*y, w*v, t*v, w**2, t*w, t**2, w*u**2, t*u**2, w*x*u, t*x*u, v*z*u, w*z*u, t*z*u, w*y*u, t*x**2, v*z*x, w*z*x, t*z*x, t*z**2, z*x*u**2, y*z*u**2, z**2*x*u;['t', 'w', 'v', 'y', 'z', 'x', 'u']
243;u;u_z_v_y_t_x_w;4.434987299999193;451;69.6015625;t*x, t**2, y*t, v*t, z*t, u*t, u*z, w**3, x*w**2, t*w**2, y*w**2, v*w**2, z*w**2, u*w**2, v*x*w, z*x*w, u*x*w, v*y*w, u*y*w, v**2*w, z*v*w, u*v*w, u**2*w, z*v*x, u*v*y, v**2*y*x, z*v**2*y;['u', 'z', 'v', 'y', 't', 'x', 'w']
244;t;t_u_w_y_x_v_z;9.795046899999761;480;69.6328125;t*x, t*y, w**2, u*w, t*w, t*u, t**2, t*z**2, x*v*z, y*v*z, w*v*z, t*v*z, w*x*z, u**2*z, y*v**2, w*v**2, t*v**2, y*x*v, w*x*v, y**2*v, w*y*v, u*y*v, u*x*z**2;['t', 'u', 'w', 'y', 'x', 'v', 'z']
245;t;t_v_x_w_z_u_y;15.649607299999843;582;69.671875;t*z, w**2, v*w, t*w, t*x, t*v, t**2, t*y**2, z*u*y, w*u*y, t*u*y, v**2*y, z*u**2, w*u**2, t*u**2, z**2*u, w*z*u, x*z*u, v*z*u, x*w*u, x*w*z, v*x*z, v*x*u*y;['t', 'v', 'x', 'w', 'z', 'u', 'y']
