run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
59;x4;x4_x5_x1_x6_x3_x2;2.539431399999984;169;70.59375;x4, x5*x2, x3**2, x6*x3, x1*x3, x5*x3, x6**2, x1*x6, x5*x6, x1**2, x5*x1, x5**2, x2**3, x3*x2**2, x6*x2**2, x1*x2**2;['x4', 'x5', 'x1', 'x6', 'x3', 'x2']
60;x6;x6_x2_x1_x5_x4_x3;7.559787400000005;345;70.30078125;x2, x6*x3, x4**2, x5*x4, x1*x4, x6*x4, x5**2, x1*x5, x6*x5, x1**2, x6*x1, x6**2, x3**3, x4*x3**2, x5*x3**2, x1*x3**2;['x6', 'x2', 'x1', 'x5', 'x4', 'x3']
61;x5;x5_x6_x4_x1_x3_x2;7.284454600000004;352;67.62890625;x5, x6*x2, x3**2, x1*x3, x4*x3, x6*x3, x1**2, x4*x1, x6*x1, x4**2, x6*x4, x6**2, x2**3, x3*x2**2, x1*x2**2, x4*x2**2;['x5', 'x6', 'x4', 'x1', 'x3', 'x2']
62;x2;x2_x6_x5_x1_x3_x4;8.375035099999991;346;67.6328125;x2, x6*x4, x3**2, x1*x3, x5*x3, x6*x3, x1**2, x5*x1, x6*x1, x5**2, x6*x5, x6**2, x4**3, x3*x4**2, x1*x4**2, x5*x4**2;['x2', 'x6', 'x5', 'x1', 'x3', 'x4']
63;x2;x2_x5_x3_x1_x4_x6;1.6015606000000275;147;67.609375;x2, x5*x6, x4**2, x1*x4, x3*x4, x5*x4, x1**2, x3*x1, x5*x1, x3**2, x5*x3, x5**2, x6**3, x4*x6**2, x1*x6**2, x3*x6**2;['x2', 'x5', 'x3', 'x1', 'x4', 'x6']
64;x2;x2_x1_x5_x4_x6_x3;1.7923726999999872;162;67.36328125;x2, x1*x3, x6**2, x4*x6, x5*x6, x1*x6, x4**2, x5*x4, x1*x4, x5**2, x1*x5, x1**2, x3**3, x6*x3**2, x4*x3**2, x5*x3**2;['x2', 'x1', 'x5', 'x4', 'x6', 'x3']
65;x1;x1_x5_x3_x4_x6_x2;1.873359100000016;161;67.36328125;x1, x5*x2, x6**2, x4*x6, x3*x6, x5*x6, x4**2, x3*x4, x5*x4, x3**2, x5*x3, x5**2, x2**3, x6*x2**2, x4*x2**2, x3*x2**2;['x1', 'x5', 'x3', 'x4', 'x6', 'x2']
66;x5;x5_x6_x1_x2_x3_x4;7.75712980000003;345;67.4296875;x5, x6*x4, x3**2, x2*x3, x1*x3, x6*x3, x2**2, x1*x2, x6*x2, x1**2, x6*x1, x6**2, x4**3, x3*x4**2, x2*x4**2, x1*x4**2;['x5', 'x6', 'x1', 'x2', 'x3', 'x4']
67;x1;x1_x4_x3_x2_x5_x6;1.6114097000000243;146;67.4296875;x1, x4*x6, x5**2, x2*x5, x3*x5, x4*x5, x2**2, x3*x2, x4*x2, x3**2, x4*x3, x4**2, x6**3, x5*x6**2, x2*x6**2, x3*x6**2;['x1', 'x4', 'x3', 'x2', 'x5', 'x6']
68;x2;x2_x6_x3_x5_x4_x1;8.049506899999983;343;67.4296875;x2, x6*x1, x4**2, x5*x4, x3*x4, x6*x4, x5**2, x3*x5, x6*x5, x3**2, x6*x3, x6**2, x1**3, x4*x1**2, x5*x1**2, x3*x1**2;['x2', 'x6', 'x3', 'x5', 'x4', 'x1']
