run_id;first_var;time_s;crit1;crit2;crit_total;max_memory_mb;order_str;variable_order
490;cc;413.40491648297757;1984;3760;5744;1460.57421875;cc_sc_cd_ca_sa_cb_sb_sd;['cc', 'sc', 'cd', 'ca', 'sa', 'cb', 'sb', 'sd']
491;sa;448.36411424493417;1953;3564;5517;1460.57421875;sa_cc_cd_sd_sc_cb_sb_ca;['sa', 'cc', 'cd', 'sd', 'sc', 'cb', 'sb', 'ca']
492;sb;375.4916300510522;1929;3672;5601;1460.57421875;sb_ca_sa_sc_cc_cd_cb_sd;['sb', 'ca', 'sa', 'sc', 'cc', 'cd', 'cb', 'sd']
493;cb;463.69233302003704;2107;4385;6492;1460.57421875;cb_sb_sa_sc_cd_sd_ca_cc;['cb', 'sb', 'sa', 'sc', 'cd', 'sd', 'ca', 'cc']
494;cc;765.7740922620287;2149;4410;6559;1460.57421875;cc_sa_sb_cd_ca_sd_cb_sc;['cc', 'sa', 'sb', 'cd', 'ca', 'sd', 'cb', 'sc']
495;cd;955.5143718509935;2057;4080;6137;1460.57421875;cd_ca_sa_cc_sc_cb_sd_sb;['cd', 'ca', 'sa', 'cc', 'sc', 'cb', 'sd', 'sb']
496;cc;921.1315128810238;2094;4206;6300;1459.58984375;cc_cd_cb_sb_ca_sd_sc_sa;['cc', 'cd', 'cb', 'sb', 'ca', 'sd', 'sc', 'sa']
497;sc;421.03958161501214;1862;3315;5177;1459.58984375;sc_cc_cd_sd_sb_sa_cb_ca;['sc', 'cc', 'cd', 'sd', 'sb', 'sa', 'cb', 'ca']
498;ca;3955.9502725129714;1977;3807;5784;1459.58984375;ca_cc_cd_sc_sd_sb_sa_cb;['ca', 'cc', 'cd', 'sc', 'sd', 'sb', 'sa', 'cb']
499;sd;332.3023817080539;1870;3745;5615;1459.58984375;sd_cd_ca_cc_cb_sb_sa_sc;['sd', 'cd', 'ca', 'cc', 'cb', 'sb', 'sa', 'sc']
500;cc;734.6539496690966;2055;4107;6162;1459.58984375;cc_sa_cd_ca_sc_sb_sd_cb;['cc', 'sa', 'cd', 'ca', 'sc', 'sb', 'sd', 'cb']
501;sb;460.6315201879479;1928;3470;5398;1459.58984375;sb_sc_cc_cd_sa_sd_cb_ca;['sb', 'sc', 'cc', 'cd', 'sa', 'sd', 'cb', 'ca']
502;sa;545.8905591790099;1907;3656;5563;1459.58984375;sa_sb_cd_sd_cb_ca_cc_sc;['sa', 'sb', 'cd', 'sd', 'cb', 'ca', 'cc', 'sc']
503;sd;1122.3695982759818;2105;4158;6263;1459.58984375;sd_sb_sc_cb_cd_cc_sa_ca;['sd', 'sb', 'sc', 'cb', 'cd', 'cc', 'sa', 'ca']
